reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHPCBYdMYfYNesJjU75a4kzxyk8zquomiyCdDmw2JoOH5VgUFHfgSSOM88Ps7iltEHhWvphtGDDEqXN9WU,Tristene Denise,https://play-lh.googleusercontent.com/a/AATXAJyH3CcWgIBhoXeRHJ-IOneR3bCxguXWxx66UO8X=mo,I love this so much 🥰 I am apparently at my best when I'm helping others so this is perfect. Great job creators.,5,1,1.6.7,2021-11-18 16:12:42,,
gp:AOqpTOGWvik6A_vMvHHjAI9J91ZZosLPp-NUn2GxNZbFupvGiNwUyt2zKj32GeIrlGLSqwOf4RZXHz5wHE7JfOg,David Wrigley,https://play-lh.googleusercontent.com/a-/AOh14GhKOUlfvYo6AyAmsit13Ado6jNJgTUuot9NllQ9,App doesn't work. I press answer it it just says trying to answer for over a minute.,1,0,1.6.7,2021-11-16 13:11:59,,
gp:AOqpTOGAEtjaviF3047rXje7E9Agj4nftgAJLbrUlNJzqXyXLX2zYRJnmVi3KZyWeLiz2IU4y33e96nAQlRX_NQ,Ben Kelleher,https://play-lh.googleusercontent.com/a-/AOh14GhDpsAE7oigACvHZAUlhySIYz9oF3CP4hTqhuRs,Amazing. Helping people with no gain feels good and we should all do it more often,5,0,1.6.9,2022-01-01 21:04:42,,
gp:AOqpTOH5MerOD7x9t1R3h7_RNK7PtqeNXU_Uf9NKhW6BuEqw6KZ2gkBbUgN1u83LueV3LrZ9k0iREFiOCK56lLA,Emily Danforth,https://play-lh.googleusercontent.com/a/AATXAJyi3ZIzKLkXy-erhSjYudD_Zb9MtCnc346kRTiQ=mo,This is an amazing app. I truly enjoy helping someone every time I get a call.,5,3,1.6.7,2021-11-03 03:51:13,,
gp:AOqpTOHpU-H52f1qjP0N7Aued3MuFZQHQGMRzAkKnq4ImU5kkxW06tXq5ti1MDMuftrkL2f3gWfmZDHq6vlvSe8,Preethi Muthappa,https://play-lh.googleusercontent.com/a-/AOh14GjHmnwbYErbQkRcFmkCv0PLDTO7m2TTwpWXxOAjAw,"The best app I have on my phone, hands down. Glad someone took the initiative.",5,1,1.6.7,2021-11-25 08:30:09,,
gp:AOqpTOGkvG49Ot9h22Z-lI9wPNj-tWpHo2pcqUQw1e1cw3HjTyIYIWmqkdFW0-_KhKOIbNPr7wgnYR2RXZkwh7o,Chrystal Curiel,https://play-lh.googleusercontent.com/a/AATXAJyJUPJOfuhcoBOfn6RteoqC4Prys3aOCoT2Ey-l=mo,I received my first call today. It was so cool that I could help someone. One thing that would he cool is of there was a a log in your profile that tells you how many people you helped and where they are from. Would be super neat.,5,4,1.6.9,2021-12-08 04:19:12,,
gp:AOqpTOF4SQ0h8dz4XwP_hc1HMZwFbHfA-2MDEHMROY9LKi0EAXispZff4jUzpgulmS1mNF5ypPt-L3Cdo1ogltU,Antara Chakraborty,https://play-lh.googleusercontent.com/a-/AOh14GhiXJfI3NOX6yWZe0k2cJKXXiZuGoBm7hO5IXdz,I'm more than glad to help visually impaired people through this app. Thanks,5,1,1.6.9,2021-12-10 07:55:50,,
gp:AOqpTOE-vavaeQSHCL8JLF-6Movw5iFwCJWObrmsLeldNOxxlf2VwaJ17ZtYU5RUsol15QXly-3AGrZ8RJQszwQ,Harry Barnes,https://play-lh.googleusercontent.com/a-/AOh14GgW0yk1omJuSzMJwj_2D5pcXUhjFv0x7DzW7IoFkxo,Amazing! Just helped someone with cooking instructions.,5,0,1.6.7,2021-11-16 17:30:42,,
gp:AOqpTOFeEe70hRPnfRbRtiR5V2yGpqe-iquePftkvAotnuz5QKCCd-We2MR7iU2t4n08g1yGcv716LUU3mnFdGY,Gunasiri Jayalath,https://play-lh.googleusercontent.com/a/AATXAJxarAZBjyAdyBKvTsq7NvO9eUPYW5SzY1nzEUDi=mo,This concept is really good and its always good to help someone who's in need.,5,5,1.6.7,2021-11-26 09:40:41,,
gp:AOqpTOGBvuRZd7dG9L2SKzplCpN5T8XkKlag8tPDet7HCFhP-RB3GLWoMlc1cbcY5cD-tCdqyZI8cmWmXmklYMo,misty lawson,https://play-lh.googleusercontent.com/a/AATXAJz_WGXtuDjWgih2XAg-WYXZISnsVOOmG4YgcCEl=mo,Have attempted to take three calls and none of them connect please fix,1,0,1.6.9,2021-12-21 20:55:40,,
gp:AOqpTOHXoBmjfUf2w0PyLH5q03Bykszg3kAE7WkbpsDMcHZes9lE49h-ZGbktpDahoJ3cgY6pzs8BEJLnnfY4Us,Kimberly Tuyay,https://play-lh.googleusercontent.com/a/AATXAJxtNvOkQqcnRcjD17Sv9uGPlcklPuEiQJ5iOe8-=mo,"Could not answer the call, kept getting a trying to connect message",1,0,1.6.9,2022-01-05 02:53:49,"Hi, we apologize for any issue you might be having! Could you send details of what you are experiencing to our customer support at info@bemyeyes.com? We'll get you up and running.",2022-01-20 09:09:26
gp:AOqpTOGv_FCJAjX0YftwV_E6i5y2MjMZo38edeBLoWlC1tkn9dc4iNFdBYG3fXYVLIx-pTSBJFHW6_FbqRFowGc,shay wilfork,https://play-lh.googleusercontent.com/a/AATXAJzKtqgjMN92DRPbu-XxcehOARo03ZgxCa3kRGS-=mo,Got my 1st call and when i answered it never connected. I was so excited just to be let down,1,0,1.6.7,2021-11-21 14:03:09,,
gp:AOqpTOE0JokDIqndcz8zo04m7cL1bj0KxjraLHNddbR-iutwuwTMZt8ZRYFZ6vdgZ9FWdCLtuCHqtDCPPTFEVY4,Chelsea Sartain,https://play-lh.googleusercontent.com/a-/AOh14Ghwc_HfO3QvY_czBntmT7vr-T_6LEAd5R8GtionlA,Great app that connects people in need with people who want to help without it being a burden on either end. Clean looking app with no extra info clogging up the page.,5,12,1.6.6,2021-10-05 02:42:02,,
gp:AOqpTOGWIP-n0AHNh0YENM8F7gSK2giUjx4PJyXvrz6lIphHW68Ut2uMorMKlCIqGoLx9O600lnjTIgYENskJaE,Laki Politis,https://play-lh.googleusercontent.com/a/AATXAJyxncNlsEetCM42p8nwSUG_MX0wndila5qPjzsb=mo,"Fantastic. Brilliant UI. Easy to use, easy to help. And such a thoughtful and useful concept. This should be up there as a #1 installed app!",5,2,1.6.6,2021-10-20 16:03:16,,
gp:AOqpTOHb7evUey7UkShA_xrRSPal-4IpoOfZKTyuWnw-durhG03tNl2x2hwD6YZV-FhZtn54KKD1nJT2yPfxifI,Kelsey Darpel,https://play-lh.googleusercontent.com/a/AATXAJwrAWGtHBgysG97-l6C8Y7qb9NYbdAMxpCCYhqA=mo,Need to be able to add availability for those answering calls. I had the app closed and still received a call while working. I feel so terrible having to decline the call when someone needs help but unfortunately I can't answer the phone when working as I work in a call center,4,4,1.6.4,2021-08-13 13:37:35,,
gp:AOqpTOFqzbqBh_Rg_XKHV0ARC6KLqOlsB7diM_Auflh7zZEfyQE0WH20_cszg0rz00nhggyEbygKsA7mOKV-QY0,Jennie G,https://play-lh.googleusercontent.com/a-/AOh14GipoUbf-qgue3xDuQvaWY3axAVmG2hEHnyTYFBHpNg,Absolutely love this app! I'm a volunteer as seeing and have been lucky to have been able to help a handful of people so far. It's by far rewarding experience! Ty for this app to help those who needed it!,5,4,1.4.1,2020-10-27 13:57:34,,
gp:AOqpTOExZGIzjk6EOvu8ZaYgu4e_dNysDqYfj6spgve05vw_4ZMcgdjGxhB4zNQGqZ9AjVDvvF-EpCRw9y-56gA,Harpreet Aujla,https://play-lh.googleusercontent.com/a/AATXAJzARglfhIy7eDEUZOpgO0IGqN73izg6oVTn33Dd=mo,I got my first call a few days after I installed the app. I accepted the call but it would not connect . It tried to connect for a few minutes and then stopped . After that I tried to go into the app to see what was wrong but the app would not open either.,1,3,1.6.4,2021-07-22 14:24:56,,
gp:AOqpTOEvsRu82ln4i9zMYo4Nw2ghPUOFNJHUGu-HQBnR3M0JUl2-FJI3Vh94Pzek-rjWPNqiRNvYsFfcNQoO5zE,Abi Quenby,https://play-lh.googleusercontent.com/a/AATXAJxm_SBN3eNt1T0ygOTsOsealPlhzoJdSc6ry43cGqM=mo,"I haven't had the chance to answer a call yet, but for some reason EVERY TIME I open any app BME opens instead, for no apparent reason. This never happened with any other apps and only happens with this, I'm not sure why but it's really annoying",3,96,1.3.12,2019-10-23 10:28:02,,
gp:AOqpTOFCL0C8Nqok2U2OmCfOOiGPq1pkUwjOQ3JR9D34WZQUwtPo1oU5aF7Mt0X6uqGAfW4FuNMtqIOjV9p7Dwk,Arben Zeka,https://play-lh.googleusercontent.com/a-/AOh14GjrQSKpJUEBwzYeqeMSX3tgSHwrRTOlmO0QUsAuyw,"Just registered and waiting for my first call. The idea is brilliant, I've seen this app in an YouTube ad and decided I just have to be a part of such and heartwarming initiative. The app itself is designed well, clean and practical. An ABSOLUTE must have.",5,6,1.3.16,2020-04-18 02:20:19,,
gp:AOqpTOHbFzr5Nd3w0XMt6nVYAwCib941ZLyuTyCvUREt7UCse2-17Kwa0TA4Zf1oBbPH0AnqH-ink11YKehPMyM,Jake Robinson,https://play-lh.googleusercontent.com/a-/AOh14Gip_cWiaOEoueCRG4cmvaIj6RyimeufqjVA1Ntg,"This is a wonderful service, and I hope most sighted people are able and willing to help here. It seems like they are, as I've gotten two calls in the time I've used the app, and had a lovely time providing aid to a blind person.",5,15,1.6.2,2021-03-23 13:18:51,,
gp:AOqpTOGAUJrsPJomeeFVYyYmI4LS2eTqq2f1-bFpgBpn67k_2P3paj7ua9xn-KKZNoddxbeNYvGoZW7frstuHWM,joan mcaleer,https://play-lh.googleusercontent.com/a/AATXAJxGLAhMpD7mPDckUJvkxWAAyugGEmRqZgZL9Xzr=mo,I just helped a couple who were having an issue with their laptop. It was great I could see their laptop screen and was able to tell them what needed it was great. Everyone should download this app!,5,16,1.3.16,2020-03-08 19:34:40,,
gp:AOqpTOHkAr5Wqn2nBDSrjtYf1C2mXGfZEha08o_SorOs-B2oiX_zuURuRd5KN-jYEur1d5wNaa4a_VRjd0Emsj0,Tyler Scott,https://play-lh.googleusercontent.com/a-/AOh14Gj45gt2CQJ7snojWQS5PkgmAZVfiYiOUr9SULRw,"This is the most amazing concept! It's so nice that we can all help another person with simple, everyday things. Reading a label, find something they can't and just be someone to aid.",5,2,1.3.1,2019-01-16 15:41:18,,
gp:AOqpTOEhxkJZrlH-qK4qEM2G-wBgyUIvVsQ_jX0_HNYNfnS9fRmCQAGbCJ8l5jwx3CjIDZvF2FqQFCBXO5Y3a3I,Amozon28,https://play-lh.googleusercontent.com/a-/AOh14GjyuFbbMBCM5oTRovFfyCxpEzcRFcnDrxVmMYYa,"Im a volunteer, and while ive only had a couple calls in the year ive had bme it was easy to use and understand and i was easily able to help blind callers with whatever task they needed sited help with. If i were to have a complaint is that i wish i got called more haha. As im writing this theres currently on average of 17 volunteers to every blind user which is awesome. Im glad that users are able to connect with so many ppl and have options if one volunteer is busy and cant answer",5,0,1.3.14,2019-12-28 06:41:22,,
gp:AOqpTOHlx9FGYsPEwp_UJYQDfqFthQmEex4inI-yBGDMbaUeYTA6--wDk54G94sicsYsd_1kB21cEqqHiZPWM6c,Heather Swanson,https://play-lh.googleusercontent.com/a-/AOh14Ggc7Mf96-Qmsc7UmeOL6LdumWeNhSuKGsjUUFSZGQ,"Great app, great idea!!!!",5,0,1.7.2,2022-03-10 11:31:44,,
gp:AOqpTOEFdiS8T6TrT8gkCfQgTWu-_aPwWr4uItP6JkBFRFqS_kzGovOF3HAhoxD9ZuzwMmsKcZRj07FAKisDOHA,vlowolv Take,https://play-lh.googleusercontent.com/a-/AOh14GimiIGugPvGuzSQSfhfGKky9-SY_8PT_gbTHOV9ag,"I love the concept of this app. But I am getting calls around the same time everyday from the same person who apparently just wants to talk. He starts with a simple task but then starts talking. It could be my inability to say ""no"" but I am scared of answering calls now. Might it be possible to set the amount of time of the helper's willing to share? And the person who needs help can take a guess how long it would take before the call. I realize the amount of trouble this can cause.",4,33,1.6.2,2021-04-23 14:37:42,,
gp:AOqpTOGtcJeY7CulAbFFBWfq69NleIGsDKC8VB1JZHuerPPInu0eXQ0llxSFKWDM1XFYUDS0jEEiR7yf5DVfR1A,Luan Snyman,https://play-lh.googleusercontent.com/a-/AOh14Gh79uD-ul0KrggmjA-L9ZQid7BpeYn6tJ0xRJl-xw,"I love this initiative. BUT, I tapped through the post-call review much too quickly and accidentally flagged it as negative... How do I change that. I do not want to leave a negative review of a caller that was perfect and genuine. Please help.",5,8,1.6.4,2021-07-28 07:17:00,,
gp:AOqpTOH_2uT9bZSGjXKLFMMcKX9caMBEEInfJ-Pm_5sZh3VY_9aC0fDBuh5trjFhq2U-1JTduIzRYuLy11uTPCI,galaxy McLean,https://play-lh.googleusercontent.com/a/AATXAJyFtoHSeOEG_pcas4KG4nZNObsMdTRD7qT4MQ44=mo,"Never been called. I've had the app for 15 months now and not heard a peep. Doing something wrong maybe? I don't keep the app open at all times but that doesn't stop push notifications coming through on it. Update, coming on to 2 full years and still no call. Is it advertised enough to those who need it?",1,24,1.5.0,2021-03-14 15:58:41,,
gp:AOqpTOEzgUFKaqDrXLJHd-HsvjaTRfEzmx3aMO8CPz2Gv5o81mWaNi4wFrpmfM0_2Rf_IuYrmxRLSZf5cLlpsyw,Aaron Conklin,https://play-lh.googleusercontent.com/a/AATXAJx4fTEWJCL2BhSH3UrMt_u-_PgyLVCOdnX4t17l=mo,"this is a brilliant idea for an app! I think it is important that it is simple and straightforward so there is no confusions in the main objective is solely for helping somebody else, as opposed to apps that would bribe you with reward. excellent job on this app",5,154,1.3.7,2019-07-02 17:57:18,,
gp:AOqpTOH4CLKo5XJHhLcn4al1VzUCdAkJmLO0DxBG-nM25yy-ZXnD057oWqmgWHnPygY7V7iV-BAcd85z3SN37Gs,Chris Gilbert,https://play-lh.googleusercontent.com/a/AATXAJyJGQOYISH8aePQ10RVG11RhAqeFDcZtUbvmTGj=mo,Amazing app for both the fully able and those in need of assistance. My first call was more than just helping. Had a wonderful conversation with a stranger on the other side of the world to find out they were raised in the same city as me. Small world!,5,1,1.2.6,2019-03-08 17:22:11,,
gp:AOqpTOE20H5-apuO-Lolb5bGoE14h9ntsBKK9OrZTyatTYCJjPsQDuoomn7WtZpi9GPYp56p7qq5C_a58r3vaww,Beth N,https://play-lh.googleusercontent.com/a-/AOh14GiGuhsnQfosF9nLtmS8yMsUXz0FtujcckUynFIkDw,Iv doing two starts cus it seems like a great thing. But I had this app forever and never once did it get used.. I think the supply is way way higher then the demand for it .,2,0,,2022-02-28 18:07:19,,
gp:AOqpTOGbJu5f6uLKa83qF8lIu8_GCWgR2ppCn1KuZ8AR9fu8rrepEDeemV-4UVquxeTQPp9lVCISn0gRwD_9yik,Beck,https://play-lh.googleusercontent.com/a/AATXAJxEuO3wKdUPI4ue1HC1DS-aiuLA8krUEIZrpE79=mo,"Used to work in UAE and in Uzbekistan. In USA it just shows the black screen and spinning symbol in the middle, saying ''Connecting'', but doesn't connect",4,0,,2022-01-29 03:03:57,,
gp:AOqpTOEZGz34HyEJI46yavx0_lAnKBggSiSN4lOfdfLw3brOahhYCYlF-UlWAntDl5xLIahwO2vUtoAC3TNMJps,Omas Antique Attic,https://play-lh.googleusercontent.com/a-/AOh14Gh40D8O94tUvOPNlbGU-7UZ47PUh5SDlJ-4HiGx,I just answered my first call. I signed up 3 years ago and didn't get a call on my old phone. But now I am on 5G with a new android phone and I got my first call. The lady wanted help with the type of sunglasses she was showing me. I had no trouble seeing her candy apple red sunglasses. She was very polite and so was I. I hope to be of more help in the future. We had a perfect connection that established right away. I could see her item and I could hear her clearly. It was exciting.,5,0,,2022-02-19 12:32:16,,
gp:AOqpTOEdg8MLBRvEQi6xi1MvergUZ22U-ZtXTCKmf9-WvjkIrTYJraQmzsBrtJ18JI5_8ryu5DvHyNTj8VmNwVo,Ahlam Al-Taamare,https://play-lh.googleusercontent.com/a-/AOh14GjwAaLEXKQ_Q52e_S3F_nLTuPRqJdAvVda6FbAG,"love the idea and the app. just received my first call, and the only fault I can point out is I wish there was a callback option. I had to answer the door and said i would call her back to finish our call, only to realize I couldn't.",5,27,1.3.9,2019-07-24 11:05:11,,
gp:AOqpTOE87xTec0hUt3vRQhCswBs7oGVi6QOwAke6tOWcpniNXXyE8y9_WkFlW7Skaju9Rqf3EXYRu2KFquISWqY,Will Conner,https://play-lh.googleusercontent.com/a-/AOh14GjZo-kgNMY-DaJAK-pnHAfnXptd-kgttqY969qfWg0,It was an honour to help the lady navigate a sorting task. Would be more helpful if we could toggle the speakerphone though so it would be easier to hear.,5,21,1.4.4,2020-11-19 21:16:14,,
gp:AOqpTOGm6P35Tig9jIsqmAWpKdIJmEPXefNLdxxnefUm-CqERl5RLwID7YpHlEGRP8uMwItbNqQN-gAlh3SrtgA,Ankush Patodi,https://play-lh.googleusercontent.com/a/AATXAJxioJHriJofAqHQm-k5JD7m2Dlb_XqaACFBON2-=mo,"The creation of app is good initiative for helping blind, As a visually impaired student I have a suggestion: vh student generally need volunteers as scribers for preparing or writing assignments or exams and some time for reading. show a section for the purpose in the app could be created. Through the app the developer could try to connect the blind person and the volunteer who are ready to help academicAly, in the same city or otherwise",4,98,1.3.14,2019-12-29 07:57:28,,
gp:AOqpTOGpxApzX7Pj3qbjqBZWrqrx8TkwK0hXJP_HXvqi8hY6Tv1Bjqpk-gH6WNp75TrxOiLgUicyiaeoi0fqQxI,Shwetha H S,https://play-lh.googleusercontent.com/a-/AOh14GhiwACF4FKZO5Xi5RYUanJsdB723DEz1Er8_cpXpg,"The only reason I am giving 4 stars to this is because there is no option to choose more than one language of interaction/support. Although I can converse in Kannada, Hindi and English, I can only choose one language in the settings.",4,35,1.4.4,2020-12-25 07:21:34,,
gp:AOqpTOFDShehCf0SNW0GCE-qYLpdecD1UxDUPUaHPWw-kS150wC8mj9JIm07xVGIYQXsbrreq9zSXExBP291hdw,Sienna Barker,https://play-lh.googleusercontent.com/a-/AOh14Ghc1TmDuRUjvIrE-t57xzLBBFC7miiTDdSZ3uNA,"I love everything about this app!! This app allows people with vision problems to receive help and it also allows people like me to help if I can this app is going to help the world become a better place, if you enjoy helping people and making a difference then this app is deffenetly for you!!!",5,4,1.4.4,2021-01-01 22:25:23,,
gp:AOqpTOHhQV06gokNFrzv1jjIjVkbjh6UWgR2LVBVo6DxdCvKSI4FuZM9GTsP_veew1slrmMS55bxqXcskMYoSPA,Hy Dang Bao,https://play-lh.googleusercontent.com/a-/AOh14GhBR0tydQBD0kG9XZc-D_3g7qnKn9K6yiS8Xotx,"I hope more apps like this would be cretaed to help people who have disadvantages in life! Besides, ony forst call, i met a person who needs help on a medicine's direction. As the image is a bit blurry ( i dont know if it was because my wifi or because of the app) i cant see the direction and decided to go to google to find that brand. As i head to google, i cant get back to the call and he cant hear me so he has to ended the call. I feel so sad and guilty. I'm so sorry Mr. Stranger :(",5,5,1.6.2,2021-04-29 00:45:37,,
gp:AOqpTOFQJQRzOQaDaG6HqFM7rom9hKDd6ihQafLBpgbEwtESKxUTkLLk2zbIxCpdrimW-id1v5_O_r52HKKjpsY,Lillian Alessi,https://play-lh.googleusercontent.com/a-/AOh14GhRFW711C8RUQOtb9nb-ZJQyvNUeCigGjfAqlACGbc,"I love this idea and have been contacted several times, for help. However, there were two times where I have been disconnected by the other user, by mistake. Then I couldn't finish helping him /her. Is there a way to communicate with the person you help, if you get disconnected by accident?",5,44,1.6.5,2021-08-17 17:43:20,,
gp:AOqpTOGlGQEybhVbwK8g-uQ5-gNPTvAIhquW8U5CS7Z4ZxElSOkuC5ZSX4bvL4OohMxn9FUvatVTw3K9JIuMA8c,Moazzam Khan,https://play-lh.googleusercontent.com/a-/AOh14GhferqtN7VUYVLUIllufDl5u8xxxsmE6veG6sz5LA,This is an amazing application. It helps the blind people and makes their work easier. You help people in need just by answering some of their questions on a video call. You are helping humanity by this gesture of kindness. It's a nice app and has good features.,4,2,1.3.21,2020-09-14 09:21:20,,
gp:AOqpTOF3z-3WslN92oNnODsnOiO9xD2iFcpbOp7p7UtV36sw6fl3OMCjorTPWJWszgOL75wxFG6-BvSn6_v1KTE,§heeNa Wu,https://play-lh.googleusercontent.com/a-/AOh14GgmPM2PM35VIuReZpR7GM36125HMVMRmBRx5QI2NA,"Fantastic idea and good implementation: there are way more volunteers than people who need to be helped, so you may not receive any calls. I had the privilege of helping someone verify their grocery bill and will be keeping this app in case I get the opportunity to help again.",5,2,1.3.1,2019-01-11 22:35:19,,
gp:AOqpTOHgh8TKSTz_r61Lvs424PbH_0ahueeQ7v1oMzLiUhZmy93wSWAo52x-Q9RciPh2cMXKBdRBsd4pCuyivpg,saba jabbari,https://play-lh.googleusercontent.com/a/AATXAJysc_qE8pOkvNDjtA5KlSrlXJ8FJQD302YYWIzu=mo,Every time i try to answer a call a problem happens and i dont know why but call ends before i could answer it. Can any body please help me with this problem ?!,1,0,1.6.9,2021-12-18 08:14:58,,
gp:AOqpTOEofBtY8_LavQNtLz1qu9R5fIL8gtSa6UwSYN6xDmEHlbChyrqLKVJ9N52n2ptfranaRnABvR9_SR0ayQ0,Jennifer Waellner,https://play-lh.googleusercontent.com/a-/AOh14GiK22ubXfeiyicTeGOHdB6XhX6psMrtKjwvXN1BTQ,I love this app! My husband and I answered our first call a couple months ago. We both helped a young lady out from California. With everything being so negative these days it was really nice to be able to connect with someone across the country and help them out when they needed it and I really did feel like we made a difference that day thank you for this opportunity.,5,32,1.6.4,2021-06-19 19:44:05,,
gp:AOqpTOGOCr5ULa3GjdGGBEVdT-BuClAxvFIgCzXdYG6G9J1h6JJF68ziwubFSJOpX4Q1kmTaHyZ5XclPiyNG_6o,anointed ngbo,https://play-lh.googleusercontent.com/a/AATXAJxtmRc2_zu9D3zM_R_nvEX-wqa3C7WHPc_alcKH=mo,UI is very easy to access.,5,0,1.7,2022-01-16 22:15:35,,
gp:AOqpTOETd-2JWl3x_qkJZ3J6M0Fq2l3ZEiBWZaVWyRbbiWpnGnle2TorugYX6lc4yre85uy3Ffq42MDEzrxVQEY,joe asmar,https://play-lh.googleusercontent.com/a/AATXAJz-R28pjDNvdtsMvUZq8bwrbeY8k86i0DN6nlAh=mo,"It's truly the most wholesome app i have ever downloaded. It literally takes nothing out of your time and helping others really is beautiful, thus, i really recommend this app to both in need and volunteers.",5,9,1.3.16,2020-03-12 10:49:29,,
gp:AOqpTOExk1e89V14z2W1azv3ecnB0GbS1q1yh--6ZeCEZzn6jcGFtBM9RXjs2IhEKyHuPP1L3qJR9Dz481r9wSE,Nils Bemers,https://play-lh.googleusercontent.com/a-/AOh14GhWfocKZPklxdid2NfG-2hgm4t-svaxDfdTUG9h1Q,"It's a good app, credit to the people who made it. Its a nice thing to help people who are blind. I would give this app 4 or even 5 stars but my only problem is that there are WAY more people who are volunteering to help rather then the amount of people blind. I have started since the 3rd of January and up till now, I haven gotten a single notification that someone needs help.",3,211,1.3.16,2020-02-19 00:12:16,,
gp:AOqpTOFK_m_N436tXkV39V-TM49cgbM0Nwf99gsvOJcBchi5tw64r8gsCxox05TyrZizJtDxvFIOgX-9qTWj31M,Heather Carpenter,https://play-lh.googleusercontent.com/a/AATXAJxruqcK030WUkADOGNAuId0LXzxJzUVez76HzZW=mo,"Cool concept but 3 calls with issues, 1st no visual only sounds last 2 would not connect. Do better.",1,0,,2022-01-10 02:05:18,"Hi, we apologize for any issue you might be having! Could you send details of what you are experiencing to our customer support at info@bemyeyes.com? We'll try and get the problem fixed as soon as possible.",2022-01-11 09:47:39
gp:AOqpTOGLo6xhaqMhz7VwC3Y5BxtR7lZL34sjYDt_BICXzmHv38ZeZZkjb4IlyIMXFP0we7upINo2LO8mT77d4ns,Autumn Cohen,https://play-lh.googleusercontent.com/a-/AOh14GhOcqbkmSrw5HOSBmLG0uiksI7yVC6AgiMq9idm,I finally received a call but it never connected. I ended the call and hope that the person needing assistance didn't think I hung up on them. Maybe look into connection issues.,3,1,,2021-07-18 14:57:20,,
gp:AOqpTOFOwyVtp54US0V-9_KITRun8EZa5KPPvFjiJXd03l0UDYNX4XzvNNNmKL_3AiSpNW0Gvjhc-2zQc780o2I,Anna,https://play-lh.googleusercontent.com/a-/AOh14Gi-L0dx1RhUnJvnXJcqOmunxgOhvgMZ-WnfzeT8Aco,"I usually don't write reviews, but for this app, I just have to write one. I love this. It's perfect if you want to help someone. At first, I was apprehensive if I'd really be able to help and not, well, screw things up. But after answering a few calls, I've found that my worries were unfounded. The tasks were fairly simple. It was a satisfying experience. Kudos to the people that made this app. You all have my respect.",5,34,1.6.4,2021-07-14 08:47:02,,
gp:AOqpTOHF33OcJqnsIkFA76Ws0yyHkr385rGfB6TtE6WxfHrpJq43j9WMHkrB6zkbBbpWgB1oZnKgEjHbEDxQUUk,movie & wrestling reviews for being quarantined,https://play-lh.googleusercontent.com/a/AATXAJxQukg9OX9SByQ8oVA-KM1MmV3AIYXUa918p40I=mo,"I have never been able to pick up a call. All it does is buffer. No video, No audio. Really sucks I want to help people but I can't your app never works",1,0,1.6.4,2021-09-08 15:44:30,,
gp:AOqpTOElUeMq9iZRHDFxKcPOUrWPca-XUnKOmOT48E23n7Y75tWEvk2QnNfnC4_zddNTJf88wcsr13n5RZvAvwg,Chamod Anuradha,https://play-lh.googleusercontent.com/a-/AOh14GiFpNEdYM9PjKzfUZVeeOxJoQF391xLzzQ_kI7MeQ,I never rate any app. But this is how execellent idea. I have to say nothing anything wrong good luck buddies,5,0,1.6.7,2021-11-25 00:40:53,,
gp:AOqpTOHpAPOdiT-kKUqBxn_zEJmAFTSnTp6Up34h_nBGV69npiAqQnjUOB31i3tqq-rbNUw1VthdN34RGFgNAGI,Franzel Cromhout,https://play-lh.googleusercontent.com/a/AATXAJwZdh6eEb6zIKX_71JUAQoHwV5Y8LlayWG2UD8O=mo,"God bless who ever created this app. This is nothing short of amazing. There is no better feeling than helping someone who is in need of it, no matter what the case. You all have done a wonderful job at creating this app and I am so happy to be a part of this wonderful journey ❤ Be my eyes has been one of the best choices I've ever made. Thank you so mich for considering the needs of the visualy impaired",5,4,1.3.13,2019-11-21 00:39:08,,
gp:AOqpTOFnjV-5hcWPslFYuylIZywXzFc-tfXAborqfyUjaj6jN7i6zIIbUazG98EGUGE4GeDLqlJo7X4ErgpoTwY,Tera L,https://play-lh.googleusercontent.com/a-/AOh14Ggs50Dw7PYB6WoBRdP-yvqz5rCYnQxfF26cfkRCdH0,"per some old reviews I read regarding muting the app notifications only, not your whole phone: the app now has a setting to make notifications vibrate / ring & more. You can even customize the notification souns",5,6,1.3.1,2019-02-03 13:29:49,,
gp:AOqpTOEBO9wJR4JCUm-e7yakBMJnK45CStFHziZGxktf7OMnJdXXtufJo5W-apGATRTPRRWxK4LXepY7RYux84M,Ian Johns,https://play-lh.googleusercontent.com/a/AATXAJydUq2VMsJfunCgFZ4g8QItjiIUIbPRhVOyd2Q=mo,"By far the easiest and simplest way to volunteer to help someone, but at the same time make a big impact for those who need it. I honestly look forward to answering requests on this. Fantastic app.",5,1,1.3.1,2019-02-14 09:09:27,,
gp:AOqpTOEgl_e5LeGTj3PelF57mt-6awZkmMn11QrGcukf5LRFbn37LdHJEYStCHViOfwlx1wIqdluLQhMCrXF8aw,Charlotte EidolaObscura,https://play-lh.googleusercontent.com/a-/AOh14GjY0UyTq8ukc9cv-I0RTAYJzpb0jtZ7jDpXIX0KPSg,"A fantastic idea executed really well! No problems with the app at all, a joy to use and to help someone's day that much easier.",5,1,1.3.1,2019-01-24 15:07:11,,
